Index,ID,Overall,Position,GeneralPosition,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
10892,211438,65,LB,DF,31.0,18.0,55.0,52.0,22.0,50.0,29.0,27.0,42.0,57.0,64.0,64.0,33.0,60.0,38.0,41.0,76.0,78.0,75.0,23.0,66.0,62.0,19.0,40.0,32.0,59.0,67.0,67.0,65.0,12.0,7.0,14.0,8.0,10.0
10893,214510,65,LB,DF,66.0,55.0,56.0,62.0,47.0,56.0,73.0,71.0,57.0,62.0,66.0,70.0,67.0,62.0,70.0,67.0,67.0,76.0,64.0,68.0,66.0,63.0,63.0,62.0,66.0,55.0,65.0,63.0,59.0,10.0,13.0,15.0,12.0,14.0
10894,220654,65,CDM,MF,57.0,52.0,42.0,67.0,34.0,64.0,48.0,47.0,63.0,65.0,63.0,64.0,64.0,55.0,68.0,49.0,63.0,73.0,69.0,51.0,58.0,66.0,48.0,55.0,58.0,58.0,61.0,68.0,66.0,13.0,10.0,11.0,7.0,12.0
10895,231406,65,LM,MF,57.0,54.0,45.0,62.0,48.0,72.0,60.0,48.0,59.0,69.0,76.0,74.0,79.0,58.0,78.0,64.0,66.0,66.0,46.0,50.0,50.0,35.0,57.0,60.0,55.0,68.0,29.0,41.0,40.0,10.0,6.0,5.0,9.0,11.0
10896,232174,65,ST,FW,22.0,67.0,71.0,58.0,58.0,50.0,39.0,21.0,34.0,60.0,62.0,65.0,51.0,66.0,61.0,62.0,76.0,61.0,79.0,53.0,62.0,53.0,69.0,55.0,57.0,60.0,55.0,58.0,54.0,15.0,13.0,8.0,8.0,7.0
10897,51694,65,GK,GK,17.0,13.0,14.0,38.0,17.0,10.0,11.0,16.0,35.0,18.0,44.0,39.0,37.0,68.0,50.0,21.0,63.0,27.0,65.0,13.0,37.0,18.0,12.0,59.0,21.0,52.0,28.0,13.0,10.0,62.0,63.0,64.0,64.0,65.0
10898,215279,65,CDM,MF,43.0,49.0,59.0,63.0,38.0,58.0,44.0,45.0,61.0,63.0,64.0,65.0,64.0,65.0,66.0,62.0,67.0,74.0,75.0,56.0,68.0,64.0,55.0,58.0,48.0,63.0,63.0,65.0,62.0,8.0,7.0,9.0,9.0,9.0
10899,216303,65,CM,MF,53.0,48.0,65.0,64.0,57.0,62.0,51.0,45.0,61.0,66.0,64.0,64.0,62.0,65.0,62.0,65.0,74.0,73.0,72.0,62.0,68.0,66.0,56.0,64.0,63.0,68.0,57.0,64.0,64.0,13.0,12.0,15.0,7.0,16.0
10900,238319,65,RB,DF,63.0,40.0,55.0,62.0,32.0,60.0,49.0,43.0,55.0,61.0,78.0,74.0,72.0,64.0,66.0,40.0,81.0,68.0,73.0,44.0,65.0,59.0,49.0,53.0,45.0,60.0,61.0,60.0,64.0,10.0,14.0,13.0,6.0,7.0
10901,245231,65,LM,MF,67.0,61.0,44.0,64.0,49.0,67.0,50.0,48.0,62.0,64.0,74.0,70.0,68.0,45.0,71.0,63.0,65.0,59.0,48.0,50.0,69.0,45.0,70.0,59.0,55.0,55.0,29.0,32.0,30.0,13.0,13.0,12.0,7.0,7.0
10902,183023,65,CB,DF,47.0,58.0,67.0,57.0,33.0,60.0,35.0,39.0,52.0,61.0,33.0,41.0,56.0,58.0,32.0,48.0,33.0,40.0,83.0,49.0,62.0,64.0,63.0,60.0,38.0,50.0,67.0,63.0,61.0,10.0,8.0,16.0,13.0,6.0
10903,229872,65,RM,MF,68.0,38.0,55.0,66.0,43.0,68.0,52.0,38.0,57.0,55.0,75.0,74.0,72.0,54.0,78.0,50.0,74.0,82.0,52.0,47.0,53.0,52.0,48.0,65.0,40.0,48.0,64.0,64.0,66.0,10.0,9.0,8.0,13.0,7.0
10904,226033,65,LWB,DF,65.0,37.0,46.0,59.0,43.0,58.0,66.0,63.0,56.0,60.0,87.0,83.0,71.0,53.0,83.0,68.0,81.0,84.0,57.0,55.0,46.0,63.0,50.0,62.0,39.0,57.0,60.0,58.0,58.0,8.0,7.0,13.0,12.0,13.0
10905,228593,65,RCM,MF,46.0,45.0,49.0,71.0,46.0,59.0,39.0,41.0,67.0,66.0,67.0,67.0,60.0,63.0,64.0,59.0,61.0,68.0,62.0,53.0,58.0,53.0,58.0,63.0,45.0,55.0,48.0,60.0,52.0,12.0,8.0,9.0,15.0,11.0
10906,202482,65,RM,MF,60.0,60.0,50.0,61.0,54.0,66.0,57.0,58.0,55.0,65.0,77.0,70.0,81.0,59.0,60.0,61.0,46.0,68.0,64.0,54.0,42.0,32.0,61.0,64.0,50.0,58.0,38.0,19.0,20.0,10.0,11.0,6.0,15.0,15.0
10907,208370,65,CM,MF,60.0,51.0,59.0,68.0,47.0,66.0,59.0,48.0,66.0,68.0,65.0,58.0,72.0,64.0,69.0,58.0,75.0,63.0,65.0,49.0,66.0,62.0,57.0,63.0,45.0,60.0,62.0,58.0,59.0,8.0,8.0,13.0,12.0,11.0
10908,187634,65,RB,DF,67.0,51.0,61.0,64.0,51.0,65.0,63.0,65.0,54.0,64.0,76.0,73.0,73.0,62.0,66.0,65.0,51.0,73.0,76.0,61.0,56.0,60.0,55.0,55.0,67.0,52.0,59.0,60.0,61.0,10.0,10.0,13.0,7.0,14.0
10909,204787,65,CDM,MF,57.0,42.0,64.0,63.0,42.0,58.0,60.0,61.0,61.0,62.0,66.0,58.0,73.0,58.0,77.0,55.0,83.0,82.0,79.0,51.0,74.0,62.0,46.0,55.0,60.0,73.0,64.0,65.0,61.0,7.0,12.0,14.0,7.0,15.0
10910,229875,65,LM,MF,69.0,45.0,39.0,63.0,58.0,64.0,67.0,69.0,61.0,63.0,90.0,90.0,78.0,48.0,71.0,70.0,34.0,58.0,54.0,60.0,63.0,58.0,60.0,58.0,47.0,52.0,44.0,62.0,61.0,10.0,5.0,14.0,15.0,11.0
10911,187379,65,CAM,MF,57.0,59.0,45.0,66.0,32.0,62.0,57.0,67.0,55.0,67.0,74.0,72.0,70.0,60.0,60.0,63.0,56.0,65.0,55.0,57.0,49.0,46.0,62.0,65.0,55.0,61.0,36.0,47.0,44.0,11.0,16.0,9.0,9.0,15.0
10912,189171,65,LB,DF,64.0,51.0,51.0,63.0,27.0,60.0,52.0,29.0,59.0,63.0,77.0,77.0,62.0,62.0,71.0,59.0,62.0,69.0,61.0,57.0,63.0,62.0,51.0,52.0,46.0,60.0,56.0,64.0,63.0,13.0,13.0,16.0,9.0,6.0
10913,194035,65,LM,MF,66.0,44.0,55.0,62.0,45.0,66.0,69.0,61.0,59.0,66.0,78.0,77.0,80.0,62.0,82.0,65.0,77.0,71.0,55.0,48.0,71.0,60.0,56.0,51.0,43.0,63.0,59.0,64.0,63.0,13.0,15.0,10.0,7.0,13.0
10914,215540,65,LW,MF,64.0,64.0,65.0,65.0,44.0,63.0,57.0,29.0,56.0,65.0,80.0,84.0,65.0,62.0,60.0,63.0,73.0,81.0,75.0,57.0,50.0,57.0,58.0,54.0,57.0,56.0,58.0,58.0,59.0,10.0,10.0,11.0,12.0,6.0
10915,223732,65,GK,GK,15.0,16.0,19.0,31.0,16.0,18.0,17.0,16.0,45.0,22.0,50.0,46.0,48.0,59.0,48.0,45.0,65.0,25.0,67.0,19.0,40.0,24.0,14.0,26.0,23.0,45.0,10.0,12.0,18.0,67.0,58.0,65.0,67.0,64.0
10916,235252,65,ST,FW,26.0,62.0,76.0,53.0,51.0,50.0,31.0,25.0,22.0,64.0,60.0,78.0,49.0,61.0,52.0,67.0,67.0,51.0,79.0,54.0,45.0,20.0,65.0,41.0,58.0,61.0,17.0,18.0,22.0,10.0,6.0,6.0,6.0,12.0
10917,238580,65,RDM,MF,43.0,41.0,57.0,64.0,41.0,57.0,39.0,42.0,63.0,67.0,59.0,64.0,65.0,60.0,67.0,47.0,76.0,65.0,62.0,46.0,58.0,64.0,51.0,55.0,48.0,62.0,69.0,68.0,67.0,15.0,9.0,14.0,13.0,11.0
10918,241140,65,CDM,MF,46.0,49.0,56.0,71.0,42.0,62.0,34.0,32.0,65.0,71.0,66.0,64.0,65.0,59.0,65.0,56.0,71.0,65.0,45.0,54.0,56.0,65.0,47.0,50.0,39.0,63.0,66.0,67.0,63.0,5.0,6.0,7.0,6.0,8.0
10919,245748,65,CDM,MF,42.0,35.0,59.0,68.0,45.0,63.0,66.0,64.0,66.0,65.0,78.0,83.0,78.0,55.0,75.0,65.0,76.0,69.0,67.0,55.0,71.0,63.0,39.0,60.0,40.0,64.0,62.0,64.0,60.0,7.0,11.0,15.0,9.0,13.0
10920,193268,65,RM,MF,66.0,42.0,44.0,58.0,58.0,68.0,70.0,32.0,62.0,62.0,79.0,79.0,82.0,60.0,76.0,64.0,72.0,75.0,56.0,60.0,66.0,65.0,58.0,57.0,22.0,59.0,32.0,58.0,59.0,12.0,10.0,9.0,9.0,14.0
10921,208885,65,LM,MF,55.0,65.0,52.0,59.0,60.0,69.0,54.0,57.0,39.0,66.0,81.0,90.0,92.0,56.0,82.0,60.0,80.0,70.0,53.0,57.0,34.0,32.0,64.0,52.0,58.0,61.0,24.0,21.0,16.0,8.0,7.0,15.0,15.0,6.0
10922,234229,65,CDM,MF,46.0,31.0,65.0,63.0,31.0,56.0,47.0,30.0,57.0,61.0,78.0,79.0,66.0,61.0,37.0,46.0,70.0,74.0,78.0,30.0,78.0,66.0,45.0,45.0,29.0,60.0,62.0,66.0,64.0,10.0,5.0,11.0,10.0,7.0
10923,169461,65,RCM,MF,59.0,56.0,58.0,68.0,47.0,54.0,64.0,72.0,66.0,65.0,64.0,64.0,66.0,64.0,67.0,72.0,51.0,77.0,78.0,67.0,75.0,62.0,58.0,64.0,63.0,63.0,60.0,59.0,55.0,7.0,16.0,6.0,16.0,7.0
10924,170229,65,LCB,DF,30.0,27.0,64.0,55.0,16.0,34.0,19.0,29.0,48.0,51.0,53.0,56.0,56.0,51.0,44.0,42.0,71.0,49.0,73.0,17.0,75.0,63.0,23.0,37.0,37.0,60.0,69.0,64.0,62.0,10.0,12.0,13.0,13.0,8.0
10925,239093,65,RB,DF,63.0,39.0,56.0,62.0,35.0,60.0,42.0,34.0,55.0,64.0,74.0,70.0,64.0,62.0,61.0,44.0,62.0,66.0,58.0,38.0,54.0,58.0,51.0,57.0,42.0,63.0,64.0,68.0,65.0,15.0,14.0,15.0,8.0,15.0
10926,186869,65,ST,FW,49.0,65.0,69.0,58.0,53.0,57.0,56.0,35.0,42.0,58.0,73.0,72.0,69.0,62.0,67.0,61.0,85.0,83.0,79.0,55.0,69.0,46.0,68.0,53.0,60.0,62.0,26.0,29.0,26.0,8.0,16.0,7.0,6.0,13.0
10927,198134,65,CM,MF,57.0,57.0,53.0,72.0,57.0,62.0,67.0,63.0,67.0,63.0,66.0,65.0,66.0,64.0,73.0,59.0,34.0,62.0,53.0,61.0,59.0,62.0,53.0,63.0,57.0,60.0,54.0,66.0,64.0,12.0,14.0,13.0,10.0,7.0
10928,206070,65,RM,MF,63.0,40.0,51.0,60.0,37.0,59.0,40.0,39.0,58.0,63.0,80.0,95.0,71.0,64.0,70.0,66.0,77.0,84.0,64.0,46.0,63.0,58.0,60.0,50.0,42.0,60.0,57.0,57.0,60.0,9.0,7.0,8.0,6.0,12.0
10929,221686,65,RCM,MF,59.0,45.0,61.0,68.0,40.0,72.0,45.0,46.0,63.0,67.0,69.0,61.0,76.0,64.0,67.0,59.0,68.0,70.0,58.0,39.0,69.0,58.0,55.0,64.0,52.0,63.0,66.0,69.0,64.0,14.0,11.0,13.0,13.0,10.0
10930,225014,65,RW,MF,58.0,55.0,49.0,70.0,48.0,62.0,56.0,41.0,67.0,70.0,73.0,68.0,92.0,55.0,78.0,62.0,55.0,33.0,30.0,39.0,40.0,48.0,62.0,62.0,55.0,62.0,41.0,45.0,54.0,14.0,12.0,11.0,11.0,15.0
10931,232438,65,LM,MF,58.0,64.0,54.0,55.0,66.0,69.0,49.0,41.0,48.0,68.0,77.0,80.0,86.0,62.0,78.0,68.0,37.0,78.0,58.0,60.0,29.0,26.0,58.0,57.0,65.0,51.0,16.0,26.0,16.0,8.0,6.0,7.0,11.0,9.0
10932,239350,65,LM,MF,59.0,57.0,36.0,61.0,37.0,66.0,48.0,55.0,54.0,68.0,85.0,82.0,71.0,45.0,86.0,56.0,37.0,54.0,42.0,45.0,33.0,30.0,58.0,68.0,53.0,56.0,19.0,38.0,32.0,6.0,10.0,12.0,8.0,11.0
10933,180726,65,CDM,MF,63.0,55.0,35.0,70.0,57.0,62.0,57.0,42.0,63.0,65.0,59.0,60.0,74.0,63.0,70.0,55.0,71.0,83.0,59.0,52.0,61.0,61.0,63.0,66.0,60.0,67.0,61.0,60.0,46.0,12.0,15.0,14.0,12.0,6.0
10934,190454,65,LB,DF,66.0,51.0,54.0,63.0,36.0,64.0,62.0,45.0,53.0,65.0,73.0,75.0,67.0,60.0,72.0,70.0,65.0,69.0,72.0,61.0,75.0,64.0,59.0,62.0,40.0,67.0,60.0,62.0,62.0,16.0,8.0,8.0,14.0,8.0
10935,193014,65,LB,DF,62.0,40.0,54.0,61.0,31.0,65.0,54.0,62.0,49.0,62.0,80.0,84.0,92.0,55.0,82.0,59.0,90.0,82.0,81.0,42.0,65.0,59.0,52.0,58.0,47.0,63.0,62.0,62.0,60.0,10.0,13.0,14.0,13.0,11.0
10936,238839,65,CM,MF,59.0,52.0,45.0,68.0,44.0,66.0,58.0,50.0,64.0,67.0,69.0,66.0,69.0,64.0,74.0,71.0,67.0,68.0,65.0,60.0,60.0,50.0,59.0,71.0,45.0,66.0,46.0,50.0,48.0,13.0,12.0,15.0,13.0,12.0
10937,201208,65,CB,DF,43.0,36.0,67.0,55.0,45.0,44.0,37.0,40.0,50.0,50.0,62.0,55.0,55.0,53.0,47.0,65.0,80.0,49.0,77.0,47.0,81.0,62.0,32.0,47.0,30.0,56.0,59.0,62.0,61.0,8.0,10.0,10.0,11.0,15.0
10938,223224,65,LW,MF,65.0,66.0,64.0,62.0,59.0,66.0,45.0,43.0,42.0,61.0,65.0,69.0,71.0,65.0,68.0,62.0,67.0,44.0,63.0,60.0,33.0,12.0,62.0,62.0,54.0,60.0,14.0,19.0,13.0,12.0,8.0,11.0,6.0,9.0
10939,225016,65,CM,MF,65.0,63.0,57.0,70.0,49.0,64.0,48.0,40.0,63.0,65.0,71.0,70.0,60.0,60.0,69.0,59.0,64.0,76.0,65.0,48.0,64.0,65.0,61.0,58.0,57.0,53.0,64.0,68.0,68.0,9.0,11.0,8.0,14.0,16.0
10940,205049,65,CB,DF,37.0,21.0,63.0,63.0,26.0,33.0,41.0,31.0,57.0,49.0,56.0,38.0,59.0,56.0,62.0,45.0,50.0,73.0,82.0,25.0,63.0,63.0,27.0,31.0,49.0,56.0,63.0,67.0,62.0,8.0,11.0,12.0,14.0,12.0
10941,220665,65,CB,DF,32.0,24.0,63.0,55.0,23.0,39.0,30.0,29.0,38.0,45.0,55.0,49.0,55.0,55.0,48.0,41.0,73.0,66.0,84.0,21.0,58.0,65.0,30.0,36.0,39.0,52.0,65.0,67.0,62.0,7.0,9.0,14.0,15.0,10.0
10942,223993,65,RM,MF,56.0,55.0,42.0,62.0,47.0,70.0,52.0,45.0,58.0,68.0,81.0,79.0,90.0,57.0,90.0,53.0,82.0,58.0,49.0,51.0,40.0,24.0,58.0,61.0,53.0,48.0,35.0,28.0,34.0,9.0,11.0,10.0,10.0,15.0
10943,225529,65,CB,DF,43.0,39.0,65.0,60.0,39.0,51.0,41.0,39.0,59.0,52.0,76.0,73.0,74.0,59.0,72.0,64.0,82.0,65.0,69.0,42.0,69.0,66.0,47.0,39.0,47.0,47.0,55.0,68.0,64.0,10.0,11.0,11.0,9.0,8.0
10944,190457,65,RM,MF,62.0,58.0,58.0,58.0,59.0,63.0,64.0,58.0,59.0,62.0,77.0,80.0,70.0,58.0,69.0,66.0,57.0,85.0,74.0,60.0,66.0,56.0,58.0,65.0,59.0,66.0,33.0,48.0,46.0,14.0,9.0,12.0,7.0,11.0
10945,208122,65,LCB,DF,65.0,26.0,59.0,58.0,34.0,57.0,40.0,38.0,59.0,64.0,73.0,75.0,71.0,68.0,73.0,57.0,65.0,71.0,70.0,36.0,52.0,64.0,49.0,49.0,38.0,68.0,60.0,69.0,63.0,13.0,9.0,15.0,6.0,8.0
10946,226810,65,LCB,DF,56.0,30.0,58.0,52.0,26.0,53.0,40.0,33.0,50.0,63.0,69.0,74.0,66.0,63.0,42.0,48.0,77.0,76.0,75.0,39.0,69.0,64.0,40.0,45.0,37.0,51.0,62.0,64.0,65.0,9.0,8.0,14.0,14.0,11.0
10947,230906,65,LCM,MF,44.0,67.0,69.0,66.0,58.0,65.0,60.0,50.0,60.0,69.0,59.0,72.0,73.0,64.0,69.0,55.0,62.0,69.0,70.0,65.0,41.0,43.0,68.0,68.0,68.0,66.0,30.0,55.0,49.0,14.0,10.0,7.0,9.0,8.0
10948,235514,65,RCB,DF,31.0,20.0,63.0,63.0,25.0,26.0,23.0,27.0,55.0,55.0,63.0,64.0,52.0,61.0,53.0,34.0,62.0,61.0,74.0,22.0,59.0,61.0,27.0,29.0,35.0,58.0,63.0,66.0,64.0,9.0,6.0,8.0,9.0,8.0
10949,225531,65,LCB,DF,70.0,35.0,66.0,64.0,26.0,40.0,68.0,62.0,66.0,63.0,67.0,67.0,64.0,57.0,63.0,56.0,68.0,66.0,70.0,32.0,58.0,60.0,29.0,44.0,71.0,61.0,65.0,67.0,65.0,10.0,11.0,13.0,7.0,7.0
10950,237563,65,ST,FW,25.0,70.0,72.0,46.0,53.0,67.0,53.0,24.0,33.0,65.0,80.0,89.0,65.0,47.0,54.0,57.0,69.0,55.0,81.0,62.0,77.0,16.0,53.0,51.0,53.0,52.0,24.0,23.0,19.0,12.0,9.0,10.0,8.0,9.0
10951,239611,65,ST,FW,53.0,68.0,58.0,51.0,48.0,65.0,56.0,60.0,30.0,63.0,79.0,75.0,68.0,57.0,60.0,62.0,69.0,76.0,68.0,58.0,36.0,18.0,69.0,55.0,58.0,64.0,29.0,15.0,17.0,9.0,12.0,7.0,11.0,10.0
10952,240891,65,CAM,MF,57.0,60.0,39.0,64.0,59.0,71.0,58.0,42.0,58.0,65.0,76.0,78.0,77.0,58.0,79.0,60.0,67.0,65.0,42.0,54.0,46.0,25.0,57.0,62.0,40.0,54.0,34.0,35.0,29.0,7.0,15.0,9.0,15.0,10.0
10953,244987,65,GK,GK,12.0,9.0,10.0,22.0,9.0,12.0,8.0,8.0,17.0,21.0,25.0,22.0,31.0,45.0,37.0,25.0,64.0,21.0,65.0,8.0,23.0,14.0,8.0,36.0,11.0,30.0,13.0,13.0,14.0,67.0,60.0,55.0,75.0,65.0
10954,189691,65,LM,MF,42.0,65.0,57.0,61.0,45.0,64.0,54.0,58.0,50.0,67.0,73.0,69.0,68.0,65.0,61.0,66.0,56.0,74.0,65.0,62.0,50.0,34.0,65.0,63.0,67.0,60.0,32.0,37.0,30.0,6.0,13.0,12.0,16.0,16.0
10955,201212,65,CB,DF,61.0,24.0,69.0,58.0,26.0,47.0,29.0,29.0,53.0,50.0,58.0,59.0,65.0,61.0,50.0,47.0,83.0,84.0,70.0,34.0,61.0,58.0,30.0,50.0,31.0,54.0,63.0,64.0,65.0,13.0,15.0,9.0,15.0,11.0
10956,206332,65,LDM,MF,54.0,54.0,54.0,67.0,47.0,62.0,54.0,55.0,64.0,66.0,53.0,54.0,49.0,59.0,61.0,65.0,51.0,71.0,70.0,61.0,59.0,63.0,58.0,59.0,59.0,62.0,61.0,64.0,61.0,12.0,8.0,7.0,12.0,14.0
10957,212732,65,LB,DF,58.0,41.0,52.0,61.0,40.0,57.0,58.0,55.0,54.0,59.0,76.0,85.0,69.0,57.0,65.0,51.0,82.0,81.0,63.0,40.0,62.0,58.0,53.0,50.0,54.0,55.0,63.0,64.0,64.0,15.0,9.0,13.0,12.0,7.0
10958,219900,65,LCM,MF,63.0,42.0,62.0,70.0,46.0,64.0,44.0,44.0,65.0,68.0,77.0,73.0,59.0,63.0,68.0,67.0,59.0,61.0,66.0,65.0,61.0,62.0,59.0,59.0,47.0,63.0,60.0,63.0,60.0,7.0,11.0,14.0,8.0,7.0
10959,199165,65,RCB,DF,59.0,51.0,63.0,53.0,50.0,60.0,65.0,71.0,53.0,60.0,66.0,65.0,66.0,64.0,59.0,63.0,75.0,70.0,81.0,68.0,64.0,63.0,61.0,54.0,50.0,63.0,62.0,63.0,62.0,6.0,9.0,9.0,11.0,12.0
10960,200701,65,ST,FW,52.0,64.0,65.0,55.0,64.0,57.0,49.0,57.0,47.0,60.0,65.0,71.0,61.0,63.0,57.0,67.0,72.0,72.0,83.0,61.0,51.0,17.0,66.0,41.0,48.0,64.0,23.0,18.0,20.0,7.0,14.0,10.0,13.0,15.0
10961,212477,65,CDM,MF,47.0,47.0,53.0,71.0,45.0,56.0,29.0,45.0,67.0,64.0,53.0,66.0,64.0,64.0,70.0,71.0,58.0,74.0,67.0,67.0,60.0,57.0,32.0,62.0,58.0,73.0,65.0,62.0,55.0,6.0,9.0,15.0,9.0,10.0
10962,163581,65,LCB,DF,52.0,23.0,62.0,57.0,17.0,48.0,53.0,26.0,55.0,54.0,45.0,38.0,52.0,61.0,55.0,58.0,65.0,67.0,79.0,31.0,72.0,64.0,33.0,54.0,33.0,65.0,65.0,61.0,59.0,7.0,14.0,8.0,11.0,15.0
10963,232445,65,CB,DF,41.0,41.0,63.0,56.0,46.0,47.0,46.0,48.0,53.0,53.0,52.0,54.0,45.0,57.0,56.0,55.0,69.0,59.0,74.0,44.0,64.0,61.0,30.0,35.0,40.0,61.0,60.0,70.0,68.0,8.0,8.0,9.0,15.0,6.0
10964,238589,65,RCB,DF,19.0,18.0,77.0,41.0,21.0,22.0,22.0,17.0,28.0,31.0,34.0,33.0,34.0,53.0,36.0,33.0,61.0,36.0,91.0,19.0,72.0,60.0,21.0,25.0,30.0,48.0,64.0,66.0,62.0,8.0,9.0,10.0,7.0,14.0
10965,209662,65,RM,MF,65.0,49.0,44.0,59.0,50.0,72.0,66.0,49.0,46.0,71.0,80.0,89.0,70.0,51.0,75.0,63.0,66.0,67.0,71.0,64.0,37.0,43.0,53.0,55.0,54.0,50.0,44.0,22.0,23.0,12.0,16.0,15.0,9.0,11.0
10966,217086,65,LDM,MF,54.0,64.0,62.0,67.0,59.0,64.0,45.0,35.0,62.0,66.0,73.0,76.0,64.0,60.0,74.0,67.0,76.0,75.0,69.0,68.0,67.0,55.0,63.0,61.0,60.0,62.0,59.0,61.0,58.0,10.0,9.0,10.0,12.0,13.0
10967,230654,65,LB,DF,64.0,31.0,54.0,54.0,34.0,65.0,35.0,36.0,52.0,69.0,79.0,75.0,78.0,59.0,71.0,34.0,58.0,81.0,58.0,29.0,59.0,58.0,52.0,41.0,48.0,59.0,64.0,63.0,60.0,5.0,8.0,14.0,6.0,12.0
10968,242686,65,CAM,MF,60.0,59.0,52.0,64.0,54.0,68.0,61.0,58.0,53.0,65.0,69.0,66.0,70.0,63.0,66.0,68.0,55.0,72.0,56.0,60.0,42.0,36.0,61.0,63.0,58.0,62.0,50.0,34.0,34.0,7.0,13.0,13.0,6.0,5.0
10969,224255,65,CB,DF,50.0,25.0,65.0,62.0,22.0,41.0,38.0,42.0,57.0,49.0,66.0,56.0,52.0,55.0,60.0,49.0,74.0,66.0,75.0,31.0,65.0,70.0,25.0,38.0,36.0,48.0,65.0,60.0,57.0,15.0,8.0,7.0,7.0,6.0
10970,232447,65,GK,GK,12.0,8.0,13.0,16.0,8.0,7.0,14.0,13.0,25.0,19.0,31.0,34.0,39.0,68.0,31.0,19.0,42.0,27.0,56.0,6.0,22.0,9.0,7.0,32.0,16.0,40.0,19.0,11.0,12.0,64.0,66.0,58.0,63.0,63.0
10971,176383,65,CM,MF,58.0,59.0,62.0,65.0,50.0,63.0,63.0,60.0,62.0,64.0,67.0,69.0,65.0,64.0,66.0,69.0,74.0,75.0,72.0,52.0,66.0,63.0,64.0,66.0,58.0,68.0,62.0,60.0,60.0,14.0,10.0,13.0,14.0,8.0
10972,212736,64,CDM,MF,38.0,52.0,68.0,64.0,31.0,53.0,40.0,34.0,62.0,60.0,61.0,69.0,62.0,61.0,55.0,55.0,67.0,70.0,81.0,46.0,62.0,64.0,57.0,55.0,37.0,59.0,59.0,65.0,62.0,14.0,13.0,10.0,12.0,14.0
10973,233216,64,LS,FW,31.0,65.0,65.0,62.0,53.0,61.0,28.0,25.0,43.0,64.0,55.0,55.0,62.0,62.0,52.0,62.0,68.0,59.0,76.0,54.0,51.0,25.0,63.0,58.0,47.0,51.0,23.0,36.0,23.0,10.0,7.0,5.0,11.0,7.0
10974,176384,64,GK,GK,20.0,15.0,17.0,30.0,20.0,17.0,19.0,20.0,35.0,13.0,38.0,34.0,53.0,62.0,40.0,21.0,60.0,24.0,61.0,14.0,32.0,18.0,15.0,33.0,17.0,56.0,21.0,19.0,18.0,64.0,60.0,55.0,64.0,68.0
10975,190720,64,ST,FW,55.0,62.0,69.0,55.0,57.0,55.0,50.0,21.0,32.0,56.0,87.0,87.0,72.0,55.0,62.0,67.0,88.0,48.0,68.0,58.0,58.0,20.0,60.0,50.0,46.0,60.0,19.0,14.0,12.0,14.0,12.0,15.0,13.0,15.0
10976,212481,64,LCM,MF,54.0,65.0,61.0,66.0,60.0,62.0,43.0,40.0,58.0,66.0,54.0,55.0,62.0,65.0,50.0,67.0,57.0,67.0,69.0,62.0,67.0,56.0,62.0,61.0,56.0,51.0,58.0,58.0,51.0,12.0,15.0,13.0,6.0,8.0
10977,212737,64,RM,MF,58.0,48.0,54.0,59.0,29.0,61.0,59.0,67.0,56.0,60.0,83.0,85.0,84.0,62.0,76.0,54.0,60.0,79.0,62.0,49.0,51.0,47.0,55.0,57.0,69.0,54.0,38.0,49.0,48.0,7.0,9.0,13.0,7.0,11.0
10978,230145,64,LW,MF,43.0,65.0,65.0,65.0,62.0,73.0,64.0,48.0,53.0,75.0,67.0,54.0,74.0,58.0,68.0,63.0,63.0,55.0,58.0,59.0,39.0,20.0,65.0,60.0,71.0,55.0,15.0,18.0,16.0,12.0,13.0,7.0,10.0,8.0
10979,238593,64,CB,DF,39.0,41.0,55.0,63.0,37.0,51.0,28.0,29.0,63.0,62.0,60.0,67.0,62.0,64.0,59.0,43.0,77.0,64.0,68.0,38.0,65.0,67.0,41.0,52.0,37.0,58.0,66.0,59.0,58.0,7.0,14.0,15.0,12.0,6.0
10980,176897,64,RB,DF,71.0,45.0,45.0,56.0,11.0,59.0,65.0,70.0,63.0,65.0,68.0,63.0,67.0,65.0,75.0,70.0,45.0,76.0,61.0,69.0,73.0,71.0,59.0,48.0,68.0,47.0,64.0,60.0,49.0,10.0,10.0,9.0,6.0,6.0
10981,244993,64,CM,MF,60.0,33.0,49.0,68.0,57.0,66.0,65.0,68.0,62.0,68.0,72.0,75.0,73.0,58.0,73.0,73.0,72.0,71.0,69.0,67.0,73.0,60.0,41.0,64.0,60.0,66.0,59.0,63.0,62.0,11.0,12.0,7.0,13.0,12.0
10982,196353,64,LWB,DF,69.0,29.0,46.0,60.0,47.0,58.0,68.0,71.0,62.0,61.0,68.0,65.0,72.0,64.0,70.0,57.0,84.0,80.0,56.0,47.0,64.0,55.0,47.0,51.0,54.0,66.0,62.0,62.0,59.0,8.0,12.0,10.0,7.0,11.0
